Países,Quantidade (Kg),Valor (US$),Ano,Preco_fechamento,Cambio%,Cambio,Minimo,Maximo,Quantidade (L),Valor (R$),Valor (L) US$,Valor (L) R$,CONTINENTE,Market_Share,Quantidade_Volume
Afeganistão,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
África do Sul,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Alemanha,225086,393482.0,2009,1.74,-24.69%,2.0,1.69,2.45,226217.09,786964.0,1.74,3.48,Europa,4.4,Alto
Angola,54786,84235.0,2009,1.74,-24.69%,2.0,1.69,2.45,55061.31,168470.0,1.53,3.06,África,0.94,Alto
Anguilla,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Antígua e Barbuda,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Antilhas Holandesas,8235,10651.0,2009,1.74,-24.69%,2.0,1.69,2.45,8276.38,21302.0,1.29,2.57,,0.12,Médio
Arábia Saudita,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Argélia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Argentina,162,4523.0,2009,1.74,-24.69%,2.0,1.69,2.45,162.81,9046.0,27.78,55.56,América do Sul,0.05,Muito Baixo
Aruba,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Austrália,1014,9195.0,2009,1.74,-24.69%,2.0,1.69,2.45,1019.1,18390.0,9.02,18.05,Austrália/Oceania,0.1,Muito Baixo
Áustria,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Bahamas,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Bangladesh,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Barbados,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Barein,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Bélgica,125962,58764.0,2009,1.74,-24.69%,2.0,1.69,2.45,126594.97,117528.0,0.46,0.93,Europa,0.66,Alto
Belice,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Benin,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Bermudas,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Bolívia,40463,20729.0,2009,1.74,-24.69%,2.0,1.69,2.45,40666.33,41458.0,0.51,1.02,América do Sul,0.23,Médio
Bósnia-Herzegovina,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Brasil,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Bulgária,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cabo Verde,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Camarões,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Canadá,15664,73445.0,2009,1.74,-24.69%,2.0,1.69,2.45,15742.71,146890.0,4.67,9.33,América do Norte e Central,0.82,Médio
Catar,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Ilhas Cayman,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Chile,1475,4297.0,2009,1.74,-24.69%,2.0,1.69,2.45,1482.41,8594.0,2.9,5.8,América do Sul,0.05,Baixo
China,1553416,482400.0,2009,1.74,-24.69%,2.0,1.69,2.45,1561222.11,964800.0,0.31,0.62,Ásia,5.4,Alto
Chipre,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Cingapura,2419,6110.0,2009,1.74,-24.69%,2.0,1.69,2.45,2431.16,12220.0,2.51,5.03,Ásia,0.07,Baixo
Ilhas Cocos,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Colômbia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Comores,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Congo,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Coréia do Sul,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Costa do Marfim,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Costa Rica,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Coveite (Kuweit),0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Croácia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cuba,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Curaçao,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Dinamarca,1980,21780.0,2009,1.74,-24.69%,2.0,1.69,2.45,1989.95,43560.0,10.94,21.89,Europa,0.24,Baixo
Dominica,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
El Salvador,55,100.0,2009,1.74,-24.69%,2.0,1.69,2.45,55.28,200.0,1.81,3.62,América do Norte e Central,0.0,Muito Baixo
Emirados Arabes Unidos,1398,4032.0,2009,1.74,-24.69%,2.0,1.69,2.45,1405.03,8064.0,2.87,5.74,,0.05,Baixo
Equador,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Eslováquia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Espanha,2181,4050.0,2009,1.74,-24.69%,2.0,1.69,2.45,2191.96,8100.0,1.85,3.7,Europa,0.05,Baixo
Estados Unidos,372319,660066.0,2009,1.74,-24.69%,2.0,1.69,2.45,374189.95,1320132.0,1.76,3.53,,7.38,Alto
Estônia,5438,10802.0,2009,1.74,-24.69%,2.0,1.69,2.45,5465.33,21604.0,1.98,3.95,Europa,0.12,Baixo
Filipinas,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Finlândia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
França,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Gabão,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gana,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gibraltar,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Granada,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Grécia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Guatemala,20,20.0,2009,1.74,-24.69%,2.0,1.69,2.45,20.1,40.0,1.0,1.99,América do Norte e Central,0.0,Muito Baixo
Guiana,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guiana Francesa,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guine Bissau,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Guine Equatorial,169,272.0,2009,1.74,-24.69%,2.0,1.69,2.45,169.85,544.0,1.6,3.2,,0.0,Muito Baixo
Haiti,4500,5863.0,2009,1.74,-24.69%,2.0,1.69,2.45,4522.61,11726.0,1.3,2.59,América do Norte e Central,0.07,Baixo
Honduras,14,30.0,2009,1.74,-24.69%,2.0,1.69,2.45,14.07,60.0,2.13,4.26,América do Norte e Central,0.0,Muito Baixo
Hong Kong,50319,27188.0,2009,1.74,-24.69%,2.0,1.69,2.45,50571.86,54376.0,0.54,1.08,,0.3,Médio
Hungria,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilha de Man,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Virgens,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Índia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Indonésia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irã,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Iraque,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irlanda,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Itália,1817,5251.0,2009,1.74,-24.69%,2.0,1.69,2.45,1826.13,10502.0,2.88,5.75,Europa,0.06,Baixo
Jamaica,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Japão,217974,283436.0,2009,1.74,-24.69%,2.0,1.69,2.45,219069.35,566872.0,1.29,2.59,Ásia,3.17,Alto
Jordânia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Letônia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Líbano,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Libéria,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Luxemburgo,7845,42124.0,2009,1.74,-24.69%,2.0,1.69,2.45,7884.42,84248.0,5.34,10.69,Europa,0.47,Médio
Macau,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malásia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Malavi,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malta,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Marshall,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Martinica,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Mauritânia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
México,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Moçambique,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Montenegro,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Namíbia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Nicarágua,24,24.0,2009,1.74,-24.69%,2.0,1.69,2.45,24.12,48.0,1.0,1.99,América do Norte e Central,0.0,Muito Baixo
Nigéria,41,115.0,2009,1.74,-24.69%,2.0,1.69,2.45,41.21,230.0,2.79,5.58,África,0.0,Muito Baixo
Noruega,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Nova Caledônia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Nova Zelândia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Omã,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Países Baixos,171654,136991.0,2009,1.74,-24.69%,2.0,1.69,2.45,172516.58,273982.0,0.79,1.59,Europa,1.53,Alto
Palau,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Panamá,24,30.0,2009,1.74,-24.69%,2.0,1.69,2.45,24.12,60.0,1.24,2.49,América do Norte e Central,0.0,Muito Baixo
Paraguai,486927,392087.0,2009,1.74,-24.69%,2.0,1.69,2.45,489373.87,784174.0,0.8,1.6,América do Sul,4.39,Alto
Peru,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Pitcairn,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Polônia,6982,35797.0,2009,1.74,-24.69%,2.0,1.69,2.45,7017.09,71594.0,5.1,10.2,Europa,0.4,Baixo
Porto Rico,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Portugal,141000,168923.0,2009,1.74,-24.69%,2.0,1.69,2.45,141708.54,337846.0,1.19,2.38,Europa,1.89,Alto
Quênia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Reino Unido,30092,68788.0,2009,1.74,-24.69%,2.0,1.69,2.45,30243.22,137576.0,2.27,4.55,Europa,0.77,Médio
República Dominicana,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Rússia,21912914,5732280.0,2009,1.74,-24.69%,2.0,1.69,2.45,22023029.15,11464560.0,0.26,0.52,Europa,64.11,Alto
São Cristóvão e Névis,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
São Tomé e Príncipe,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
São Vicente e Granadinas,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Senegal,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Serra Leoa,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Sérvia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Singapura,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Suazilândia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Suécia,28334,52826.0,2009,1.74,-24.69%,2.0,1.69,2.45,28476.38,105652.0,1.86,3.71,Europa,0.59,Médio
Suíça,27653,81319.0,2009,1.74,-24.69%,2.0,1.69,2.45,27791.96,162638.0,2.93,5.85,Europa,0.91,Médio
Suriname,3830,12918.0,2009,1.74,-24.69%,2.0,1.69,2.45,3849.25,25836.0,3.36,6.71,América do Sul,0.14,Baixo
Tailândia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Taiwan,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Tanzânia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
República Tcheca,9269,43902.0,2009,1.74,-24.69%,2.0,1.69,2.45,9315.58,87804.0,4.71,9.43,,0.49,Médio
Togo,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Toquelau,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Trinidade Tobago,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Tunísia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Turquia,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Tuvalu,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Uruguai,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Vanuatu,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Venezuela,0,0.0,2009,1.74,-24.69%,2.0,1.69,2.45,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Vietnã,743,2143.0,2009,1.74,-24.69%,2.0,1.69,2.45,746.73,4286.0,2.87,5.74,Ásia,0.02,Muito Baixo
